date,p0,y_true_price,y_pred_price
2025-10-30,253.17999267578125,304.76655363861596,2.647274063632083
2025-10-31,253.17999267578125,312.65005681738234,2.564625695382497
2025-11-03,253.17999267578125,296.5559677381952,2.4836836047446624
2025-11-04,253.17999267578125,308.4446390912722,2.4046196994899383
2025-11-05,253.17999267578125,297.6573849377981,2.3280420465652343
2025-11-06,253.17999267578125,286.7165926069486,2.253301791604343
2025-11-07,253.17999267578125,297.2034712966154,2.1812575466805146
2025-11-10,253.17999267578125,293.4586289573864,2.1119823632372627
2025-11-11,253.17999267578125,287.43753451443797,2.0446000815901852
2025-11-12,253.17999267578125,268.3395503125777,1.9792053926441402
2025-11-13,253.17999267578125,269.91492690381983,1.915436156884889
2025-11-14,253.17999267578125,272.9655346057609,1.8545590268330536
2025-11-17,253.17999267578125,267.845586352381,1.796329699299695
2025-11-18,253.17999267578125,269.6746063593716,1.7406098675682324
2025-11-19,253.17999267578125,263.82707550952944,1.6869954993297014
2025-11-20,253.17999267578125,261.06349995951757,1.6348863080936784
2025-11-21,253.17999267578125,278.87982177114935,1.584396420132913
2025-11-24,253.17999267578125,279.9612137737325,1.5355497403290779
2025-11-25,253.17999267578125,284.754059227511,1.4879994633772415
2025-11-26,253.17999267578125,287.150502551045,1.4416212679044198
2025-11-28,253.17999267578125,287.1304775270762,1.3959932218409354
2025-12-01,253.17999267578125,286.52968609517126,1.3508181803603685
2025-12-02,253.17999267578125,298.2114247834466,1.3065167222553171
2025-12-03,253.17999267578125,303.41147297173944,1.2631229587546238
2025-12-04,253.17999267578125,303.72521190709926,1.2208359293402895
2025-12-05,253.17999267578125,293.4319216321133,1.1795705161836205
2025-12-08,253.17999267578125,297.16342064643214,1.1391969708552832
2025-12-09,253.17999267578125,301.3554952279123,1.1000172156097399
2025-12-10,253.17999267578125,298.3115694642171,1.0618997492131503
2025-12-11,253.17999267578125,306.3686161109047,1.0249277273982005
2025-12-12,253.17999267578125,317.2827020351932,0.989100576356892
2025-12-15,253.17999267578125,327.0085891930067,0.9545997673823396
2025-12-16,253.17999267578125,311.9091104650919,0.9213749524170426
2025-12-17,253.17999267578125,322.66297613413946,0.8894048127578342
2025-12-18,253.17999267578125,321.2144518644839,0.8586408427838398
2025-12-19,253.17999267578125,326.24093641894416,0.8288399944687522
2025-12-22,253.17999267578125,324.1248638381356,0.8001454058049687
2025-12-23,253.17999267578125,324.01805691961914,0.7722859725404959
2025-12-24,253.17999267578125,317.2026023463429,0.7451871331052895
2025-12-26,253.17999267578125,306.82255112837913,0.7187562990053353
2025-12-29,253.17999267578125,303.3447160034913,0.6931488013262737
2025-12-30,253.17999267578125,300.20066501578253,0.6684902442379398
2025-12-31,253.17999267578125,292.4239686479906,0.6447606526943142
2026-01-02,253.17999267578125,301.50235251495286,0.6219502572343563
2026-01-05,253.17999267578125,289.012890621521,0.6001696534952485
2026-01-06,253.17999267578125,287.9782304938135,0.5792078687721761
2026-01-07,253.17999267578125,290.9086675483208,0.5593030130130677
2026-01-08,253.17999267578125,297.05661449000064,0.5401879899032055
2026-01-09,253.17999267578125,299.6933376897524,0.5218631850893405
2026-01-12,253.17999267578125,298.5185023699729,0.5042363088050287
2026-01-13,253.17999267578125,293.17827861683014,0.48722116005424887
