date,y_true,arima_pred
2025-06-27,-0.006621400161764157,-0.005418374727754305
2025-06-30,-0.018619263085276394,0.0012663712121353395
2025-07-01,-0.05483532317308626,0.0012622169215303891
2025-07-02,0.048487668714979115,0.0012375052148378203
2025-07-03,-0.0009508330128999987,0.0012512382957254528
2025-07-07,-0.07030747928005798,0.0012511390853096197
2025-07-08,0.013080017887538098,0.001230108742774779
2025-07-09,-0.0065017078495293035,0.0012287299900185882
2025-07-10,0.04619885570668991,0.0012282179152130527
2025-07-11,0.011678449711172156,0.00124227083755555
2025-07-14,0.010754958796598935,0.001243295986460018
2025-07-15,-0.019500985006087213,0.0012493588854372946
2025-07-16,0.03444095462458385,0.001248437797841699
2025-07-17,-0.007050661595448204,0.0012532009838841244
2025-07-18,0.0315559115843147,0.0012529758809154234
2025-07-21,-0.00352510071199319,0.0012626408395602863
2025-07-22,0.010959828902223911,0.001262440610684196
2025-07-23,0.0013540923687314077,0.0012634457383806936
2025-07-24,-0.0855254278460249,0.0012637294924649617
2025-07-25,0.03463720149934879,0.001236461383261145
2025-07-28,0.029706848621967374,0.03463720149934879
2025-07-29,-0.01357488980136079,0.0012549434700426599
2025-07-30,-0.006747506520358826,0.0012543502935284073
2025-07-31,-0.03434052685502831,0.0012501973662836837
2025-08-01,-0.01846503334703975,0.0012376834365048156
2025-08-04,0.021671425270042732,0.001231222139695891
2025-08-05,-0.0017476574412365053,0.0012314039930198793
2025-08-06,0.03560499649944315,0.0012315020446261684
2025-08-07,0.007349951735304394,0.0012452235240795165
2025-08-08,0.02264179762598051,0.0012457477358989724
2025-08-11,0.028057128395423625,0.0012553470806980112
2025-08-12,0.005324552775796576,0.0012657750881343438
2025-08-13,-0.0042927102832601705,0.0012659466865784195
2025-08-14,-0.01126009988409038,0.0012655142730818173
2025-08-15,-0.01507215950243257,0.0012649240732165
2025-08-18,0.013819862125930449,0.001258426373900459
2025-08-19,-0.017608491717904684,0.0012584600462322325
2025-08-20,-0.016564741620175738,0.0012564299742249994
2025-08-21,-0.01177016636881767,0.0012492352750966109
2025-08-22,0.060310416699337566,0.0012479586113064807
2025-08-25,0.01919633722721059,0.060310416699337566
2025-08-26,0.01452187916170189,0.0012682458608613745
2025-08-27,-0.00590361281293994,0.0012714302758137083
2025-08-28,-0.010408659566889078,0.0012714395774951915
2025-08-29,-0.03562932064450841,0.0012693070878993494
2025-09-02,-0.013600348042363208,0.001252976880102824
2025-09-03,0.014259073808794653,0.0012523817797596348
2025-09-04,0.01320230431684255,0.0012523333884774052
2025-09-05,0.035717557533237354,0.0012538024912032348
2025-09-08,-0.012736109576631627,0.0012705955174571431
2025-09-09,0.0016441653277192714,0.0012699147095793974
2025-09-10,0.0023605495234679807,0.0012673955613392279
2025-09-11,0.058682725742992936,0.0012671459903896916
2025-09-12,0.07098109112687556,0.0012855182581920953
2025-09-15,0.03499204596495353,0.001313494076144276
2025-09-16,0.027849686096646842,0.0013265845129124465
2025-09-17,0.010006196509857013,0.0013363591700657766
2025-09-18,-0.021384159862327223,0.0013372808565176913
2025-09-19,0.021877209710827294,0.0013356505337249744
2025-09-22,0.01892459915165734,0.001338052792346974
2025-09-23,-0.01944108244146392,0.01892459915165734
2025-09-24,0.03900845039857348,0.0013394514215542273
2025-09-25,-0.04480186162621003,0.001354332146526055
2025-09-26,0.03938961629749649,0.001336169540843083
2025-09-29,0.0063602880863031785,0.0013493096674443356
2025-09-30,0.003401194314292866,0.0013496735864391444
2025-10-01,0.032606994876181794,0.0013505354561274359
2025-10-02,-0.05240962491724144,0.0013639258087568208
2025-10-03,-0.014252492909231584,0.001347875244596602
2025-10-06,0.053054099195157356,0.0013419737721109557
2025-10-07,-0.045498299492519045,0.0013565933043232963
2025-10-08,0.012847468714675792,0.0013418182486491746
2025-10-09,-0.007206358713168548,0.0013422344428707744
2025-10-10,-0.051953353387051315,0.0013411654027459393
2025-10-13,0.052779538485349775,0.0013249392222547324
2025-10-14,-0.015396664934287152,0.0013384415979369358
2025-10-15,0.01367460490132899,0.001337059230602565
2025-10-16,-0.014816786729138443,0.0013373410736530148
2025-10-17,0.02433131017250023,0.0013367318199677986
2025-10-20,0.018314775876123512,0.0013384385210194446
2025-10-21,-0.010853643121685685,0.018314775876123512
2025-10-22,-0.008235365016010299,0.0013455281416273248
2025-10-23,0.022547291398771208,0.0013446929429769266
2025-10-24,-0.034579200371371854,0.001345506157020967
2025-10-27,0.04221181419101061,0.001336734769675442
2025-10-28,0.01781041931942351,0.0013486985705505369
2025-10-29,0.002082342411768856,0.001351649134895885
2025-10-30,-0.04750175565516024,0.0013524793459093682
2025-10-31,0.03671813319553863,0.0013379846889430376
2025-11-03,0.025538450543862723,0.001350146021244822
2025-11-04,-0.05284857281366673,0.0013586867813809784
2025-11-05,0.039306411995624124,0.001343973657862456
2025-11-06,-0.035599264459215796,0.0013525911569445186
2025-11-07,-0.03744886561150196,0.001344070028708834
2025-11-10,0.0359227467152996,0.0013279060187962384
2025-11-11,-0.012680320958426528,0.001337570261239685
2025-11-12,-0.020731107188327158,0.0013369401211090935
2025-11-13,-0.06875241071018401,0.001325456426700111
2025-11-14,0.0058536662419435,0.001300979684434626
2025-11-17,0.011238716089415846,0.0013005398412600422
2025-11-18,-0.018934896281656677,0.011238716089415846
2025-11-19,0.006805426562391581,0.0012971896098332427
2025-11-20,-0.021922199285516086,0.0012972086955330788
2025-11-21,-0.010530198558583947,0.001294663369374421
2025-11-24,0.06601727209811337,0.0012886231161951195
2025-11-25,0.003870128654218874,0.0013084412078448499
2025-11-26,0.016974787220379817,0.0013085504577763543
2025-11-28,0.008380619474776196,0.001315229023025596
2025-12-01,-6.973946212429638e-05,0.0013155589049581283
2025-12-02,-0.002094590839921473,0.0013164149621933837
2025-12-03,0.03996056773770018,0.001316375008764274
2025-12-04,0.01728716730855595,0.0013305479463294318
2025-12-05,0.0010335035967345974,0.0013353411709172644
2025-12-08,-0.03447772390855963,0.0013354424532505535
2025-12-09,0.012636566806914828,0.001329270756531302
2025-12-10,0.014008389943790611,0.0013287476687016246
2025-12-11,-0.010152139695978057,0.0013311012961118136
2025-12-12,0.02665052957848779,0.0013307660951006506
2025-12-15,0.03500417593015648,0.0013369878788198764
2025-12-16,0.0301932555146891,0.0013497448837022034
2025-12-17,-0.04727460429487351,0.0301932555146891
2025-12-18,0.033896527010912614,0.0013421495134406007
2025-12-19,-0.004499386368071789,0.0013546259396102266
2025-12-22,0.015527202757109393,0.0013543224277753087
2025-12-23,-0.006507353223947021,0.0013565530502159622
2025-12-24,-0.0003295782832779537,0.0013563362756091398
2025-12-26,-0.021258551524587332,0.0013550855352447396
2025-12-29,-0.03327112293491297,0.0013537528520368787
2025-12-30,-0.011399736021774132,0.001331504314873665
2025-12-31,-0.010418700641107392,0.0013310856268660433
2026-01-02,-0.026246437918021392,0.00132729259081254
2026-01-05,0.030573122743441594,0.001320283022162025
2026-01-06,-0.04230652917497224,0.0013207246117533373
2026-01-07,-0.003586402728205762,0.0013080450864921492
2026-01-08,0.010124471981728611,0.001307859423726053
2026-01-09,0.020913381268702125,0.0013086393736293667
2026-01-12,0.008837002112799475,0.0013167068573140127
2026-01-13,-0.003927828743923278,0.0013170534031089994
2026-01-14,-0.018051031148362817,0.0013172873189101757
