date,y_true,arima_pred,lstm_pred,arima_pred_cal,lstm_pred_cal
2025-07-15,-0.0195009850060872,0.0012493588854372,-0.0201667007058858,0.0022061009950977138,-0.022969523553503304
2025-07-16,0.0344409546245838,0.0012484377978416,-0.0203898325562477,0.002205179907502114,-0.023192655403865205
2025-07-17,-0.0070506615954482,0.0012532009838841,-0.0203803852200508,0.0022099430935446137,-0.023183208067668305
2025-07-18,0.0315559115843147,0.0012529758809154,-0.0205615144222974,0.0022097179905759138,-0.023364337269914905
2025-07-21,-0.0035251007119931,0.0012626408395602,-0.0206016842275857,0.002219382949220714,-0.023404507075203203
2025-07-22,0.0109598289022239,0.0012624406106841,-0.0208835583180189,0.002219182720344614,-0.023686381165636403
2025-07-23,0.0013540923687314,0.0012634457383806,-0.0211229305714368,0.0022201878480411137,-0.023925753419054303
2025-07-24,-0.0855254278460249,0.0012637294924649,-0.0212534461170434,0.0022204716021254137,-0.024056268964660905
2025-07-25,0.0346372014993487,0.0012364613832611,-0.0206550043076276,0.0021932034929216136,-0.023457827155245106
2025-07-28,0.0297068486219673,0.0346372014993487,-0.0201310720294713,0.035593943609009214,-0.022933894877088804
2025-07-29,-0.0135748898013607,0.0012549434700426,-0.0199051965028047,0.0022116855797031138,-0.022708019350422205
2025-07-30,-0.0067475065203588,0.0012543502935284,-0.020026883110404,0.0022110924031889137,-0.022829705958021505
2025-07-31,-0.0343405268550283,0.0012501973662836,-0.0202349107712507,0.0022069394759441138,-0.023037733618868204
2025-08-01,-0.0184650333470397,0.0012376834365048,-0.0204296056181192,0.0021944255461653138,-0.023232428465736706
2025-08-04,0.0216714252700427,0.0012312221396958,-0.0204393621534109,0.002187964249356314,-0.023242185001028405
2025-08-05,-0.0017476574412365,0.0012314039930198,-0.0205326415598392,0.0021881461026803137,-0.023335464407456704
2025-08-06,0.0356049964994431,0.0012315020446261,-0.0207669138908386,0.0021882441542866136,-0.023569736738456103
2025-08-07,0.0073499517353043,0.0012452235240795,-0.0208217706531286,0.0022019656337400138,-0.023624593500746104
2025-08-08,0.0226417976259805,0.0012457477358989,-0.0210333615541458,0.0022024898455594135,-0.023836184401763303
2025-08-11,0.0280571283954236,0.001255347080698,-0.0210935790091753,0.0022120891903585137,-0.023896401856792805
2025-08-12,0.0053245527757965,0.0012657750881343,-0.0211546793580055,0.0022225171977948138,-0.023957502205623003
2025-08-13,-0.0042927102832601,0.0012659466865784,-0.0213754866272211,0.002222688796238914,-0.024178309474838604
